title,houseType,state,position,tags,unitPrice,totalPrice
海伦堡中侨公馆,住宅,在售,惠阳/南站新城/淡水街道爱民中路136号,小户型 绿化率高 小型社区 娱乐丰富,12300  元/平(均价),总价96万/套
玖颂江湾,住宅,在售,石碣镇/石碣镇/石碣崇焕中路133号,花园洋房 现房 大型社区 购物方便,15000  元/平(均价),总价142万/套
和昌·众筑中央园著,住宅,在售,黄江镇/黄江镇/东莞市黄江镇锦绣路7号,健身跑道 近主干道 小型社区 人车分流,21000  元/平(均价),总价195万/套
唐商大厦,商业类,在售,宝安区/沙井/广深公路与上星南路与交汇处,免费专车 低单价 低总价 小户型 贴心物业,33000  元/平(均价),总价175万/套
佳华领汇广场king公馆,商业类,在售,龙岗区/坂田/吉华路佳华领汇广场king公馆,免费专车,54000  元/平(均价),
天盛海湾里,住宅,在售,惠东/惠东县/广东省惠州市惠东县平海镇，双月湾景区南门海旁， 港口跨海大桥西侧,小户型 低密居所 小型社区,98  万/套(总价),总价88.2万/套
北大资源·公馆1898,住宅,在售,樟木头镇/樟木头镇/东莞市樟木头镇天一城旁,小型社区,18000  元/平(均价),总价162万/套
家路壹号,住宅,在售,惠阳/南站新城/淡水承修四路南侧草洋片区,现房 绿化率高 购物方便 娱乐丰富,14000  元/平(均价),总价131万/套
和瑞乐府,底商,在售,大亚湾/比亚迪商圈/大亚湾西区龙山六路与新荷大道交汇处,低单价 低总价 车位充足,14500  元/平(均价),
星河时代花园,住宅,在售,塘厦镇/塘厦镇/东莞市塘厦镇林村星河一路1号,小户型 loft 公交直达 近主干道,25000  元/平(均价),总价165万/套
星河丹堤F区,住宅,在售,惠阳/南站新城/星河丹堤F区,公交直达 低密居所 绿化率高 休闲广场,17500  元/平(均价),总价185万/套
赛格ECO中心,写字楼,在售,龙岗区/布吉水径/布吉街道布龙路18号,自持商业 地铁沿线 公交直达 现房,60000  元/平(均价),
赛格ECO中心,底商,在售,龙岗区/布吉水径/布吉街道布龙路18号,低单价 自持商业 地铁沿线 公交直达,60000  元/平(均价),
豪利天汇,住宅,下期待开,大亚湾/万达/大亚湾西区科技南路9号,大型社区 购物方便 运动健身 公园,价格待定,总价123.75万/套
深圳湾公馆,住宅,在售,南山区/后海/后海大道与东滨路交汇处,免费专车 复式 贴心物业 环线房 近主干道,210000  元/平(均价),总价1650万/套
深业泰富广场,写字楼,在售,罗湖区/笋岗/罗湖笋岗梨园路与梅园路交汇处,地铁沿线 公交直达 人车分流 配套齐全,53000  元/平(均价),
中裔玉陇公馆,住宅,在售,惠阳/白云新城/惠州市惠阳区淡水街道人民三路164号,现房 小型社区 综合商场,12300  元/平(均价),总价100万/套
万科时富金色家园,住宅,在售,寮步镇/寮步/寮步镇东升路与寮城中路交汇处,小户型 品牌房企 现房 绿化率高,110  万/套(总价),总价110万/套
阳基御龙山,商业类,在售,龙华区/观澜/福城办事处福前路南侧,公交直达 即将交房 配套齐全 购物方便,50000  元/平(均价),
瑞泽佳园,住宅,在售,龙岗区/横岗/埔厦路75号,现房 购物方便 娱乐丰富 休闲广场,38000  元/平(均价),
天安云谷产业园二期,商业,在售,龙岗区/坂田/坂田街道雪岗北路2018号,娱乐丰富 运动健身 休闲广场 医疗配套,36000  元/平(均价),
星河天地,住宅,在售,光明区/公明/光明大道,私属庭院 绿化率高 人车分流 公园,46200  元/平(均价),
虹海金岸,住宅,在售,惠东/惠东县/东山海地段虹海金岸,小户型 绿化率高 大型社区,86.4  万/套(总价),总价86.4万/套
万科麓山,别墅,在售,龙岗区/布吉水径/布龙路与吉华路交汇处（上水径地铁口）,避暑 地铁沿线 近主干道 现房,80000  元/平(均价),总价660万/套
金昌富竹苑,住宅,在售,博罗/博罗县/龙溪大道金昌富竹苑,公交直达 现房 小型社区 运动健身,8100  元/平(均价),
和风雅轩,住宅,在售,博罗/博罗县/龙岗大道413号,公交直达 现房 绿化率高 配套齐全,8000  元/平(均价),总价66万/套
富力惠林温泉,别墅,在售,惠城/惠城区/温泉大道2号,复式 低密居所 大型社区 娱乐丰富,312.5  万/套(总价),总价237.5万/套
新力珑湾,住宅,在售,惠阳/惠阳经济开发区/惠阳经济开发区御和路,公交直达 美食云集 综合商场 医疗配套,9300  元/平(均价),总价84.55万/套
方圆东江月岛,住宅,在售,博罗/博罗县/宝瑞路方圆东江月岛,公交直达 低密居所 绿化率高 休闲广场,8500  元/平(均价),总价73万/套
奥园华府,住宅,在售,大亚湾/比亚迪商圈/龙山五路16号,贴心物业 自持商业,13000  元/平(均价),总价110万/套
碧桂园凤凰国际智谷,商业类,在售,宝安区/西乡/西乡共和工业路,免费专车 低单价 低总价 品牌房企 小户型,41000  元/平(均价),总价140万/套
勤诚达前海世界,写字楼,在售,宝安区/新安/创业二路与新安三路交汇处,地铁沿线 公交直达 现房 配套齐全,55000  元/平(均价),
锦绣华天茗苑,住宅,下期待开,龙岗区/龙岗中心城/龙岗中心城吉祥中路与龙翔大道交汇处（新鸿进花园站西）,小户型 小型社区,价格待定,
联美新天地,住宅,在售,龙岗区/布吉南岭/大芬立交,免费专车 近主干道 现房 车位充足,50000  元/平(均价),总价570万/套
方圆东江月岛,别墅,在售,博罗/博罗县/宝瑞路方圆东江月岛,公交直达 低密居所 绿化率高 休闲广场,330  万/套(总价),总价244万/套
国速世纪大厦,商业类,在售,罗湖区/地王/蔡屋围宝安南路16、18号,免费专车 小户型 地铁沿线 公交直达 人车分流,70000  元/平(均价),总价370万/套
国速世纪大厦,写字楼,在售,罗湖区/地王/宝安南路16、18号,地铁沿线 公交直达 人车分流 成熟商圈,58000  元/平(均价),
益田玫瑰府邸,别墅,在售,凤岗镇/凤岗镇/龙平东路与博深高速交汇处,复式 现房 绿化率高 购物方便,2400  万/套(总价),总价2400万/套
御玺山大峡谷,住宅,在售,大亚湾/比亚迪商圈/惠州大亚湾石化大道与龙山九路交汇处,小户型 现房 低密居所,13500  元/平(均价),总价101万/套
阳光城天悦,商业类,在售,罗湖区/春风路/春风路与新安路交汇处东北角,小户型 地铁沿线 人车分流 娱乐丰富,65000  元/平(均价),总价327万/套
幸福荟,底商,在售,宝安区/碧海/前海西乡大道与兴业路交汇处,低单价 自持商业 现房 成熟商圈,80000  元/平(均价),
合泰御景翠峰,住宅,在售,盐田区/沙头角/沙头角梧桐山隧道口南侧,小户型 贴心物业 近主干道 现房,63000  元/平(均价),总价432万/套
百花里,底商,在售,福田区/百花/百花三路2号,地铁沿线 现房 成熟商圈 娱乐丰富,350000  元/平(均价),
融创公园首府·时光里,商业类,在售,黄江镇/黄江镇/黄江镇环城南路1号,小户型 购物方便 娱乐丰富 公园,23500  元/平(均价),总价80万/套
朗泓龙园大观二期,住宅,在售,龙岗区/龙岗双龙/碧新路与新生路交汇处,免费专车 花园洋房 现房 大型社区 山景,40000  元/平(均价),总价353万/套
观澜逸街,底商,在售,龙华区/观澜/大和路与翠幽路交汇处,低单价 低总价 近主干道 车位充足,86000  元/平(均价),
华联城市全景,住宅,在售,宝安区/新安/创业二路与公园路交汇处,免费专车 自持商业 地铁沿线 多轨交汇 现房,110000  元/平(均价),总价2470万/套
海伦堡爱Me城市,别墅,在售,大亚湾/澳头/大亚湾教育路旁,即将交房 大型社区 配套齐全 购物方便,150  万/套(总价),
万科大中江南院子,别墅,在售,沙田镇/沙田镇/沙田东莞滨海湾沿江高速沙田出口,品牌房企 公交直达 大型社区 银行,29000  元/平(均价),总价400万/套
瀚柏·青柠时代,商业类,在售,万江区/客运总站/莲子坊商业大道2号,低单价 小户型 现房 购物方便,15000  元/平(均价),总价90万/套
保利达小行星,底商,在售,宝安区/车公庙/新桥立交东侧,低单价 私属庭院 现房 人车分流,40000  元/平(均价),
深业泰富广场,商业类,在售,罗湖区/笋岗/罗湖笋岗梨园路与梅园路交汇处,人车分流,65800  元/平(均价),总价380万/套
润科华府,商业类,在售,宝安区/曦城/西乡街道洲石路与鹤州四路交汇处西北侧,免费专车 低单价 小户型 现房 人车分流,47000  元/平(均价),总价225.6万/套
新彩苑,商业类,在售,龙华区/梅林关/新区大道与宁远路交汇处,免费专车 小户型 车位充足 人车分流 购物方便,62000  元/平(均价),总价430万/套
深圳·泰禾广场,商业类,在售,坪山区/坪山/坪山大道与比亚迪路交汇处西北角,公交直达 近主干道 人车分流 银行,42000  元/平(均价),
实地木槿雅著,住宅,在售,惠阳/惠阳经济开发区/三和街道实地木槿雅著,公交直达 休闲广场 景区 医疗配套,9500  元/平(均价),总价103万/套
深业中城,商业类,在售,福田区/香蜜湖/红荔西路与农园路交汇处,品牌房企 小户型 近主干道 人车分流,112000  元/平(均价),总价548万/套
光明国际,商业类,在售,黄江镇/黄江镇/黄江大道335号,现房 娱乐丰富 美食云集 公园,价格待定,
泰丰·千花岛,底商,在售,惠城/金山湖/惠州市惠城区金山湖湖心岛,现房 车位充足,50000  元/平(均价),总价825万/套
新力蓝湾,住宅,下期待开,大亚湾/澳头/惠州市大亚湾澳头进港大道中,小型社区,12375  元/平(均价),总价111.21万/套
悦玺公馆,住宅,在售,大亚湾/澳头/广东省惠州市大亚湾澳头大涌路与中兴二路交汇处,小户型 小型社区,12000  元/平(均价),总价82万/套
佳兆业城市广场五期,底商,在售,龙岗区/坂田/深圳坂雪岗科技城中浩一路、宝吉路交汇处,品牌房企 小户型 公交直达 近主干道,100000  元/平(均价),总价400万/套
万科大中江南院子,住宅,在售,沙田镇/沙田镇/沙田东莞滨海湾沿江高速沙田出口,品牌房企 私属庭院 公交直达 低密居所,18500  元/平(均价),总价175万/套
天悦中央广场,住宅,在售,塘厦镇/塘厦镇/塘厦花园新街北,公交直达 现房 购物方便 娱乐丰富,23000  元/平(均价),总价235万/套
新彩苑,底商,在售,龙华区/梅林关/深圳市龙华区新区大道与宁远路交汇处,低单价 低总价 人车分流 购物方便,90000  元/平(均价),
万科东新翡翠松湖,住宅,在售,寮步镇/寮步/寮步镇蟠龙路（海悦花园对面）,公交直达 现房 低密居所 购物方便,23500  元/平(均价),总价219万/套
绿景红树湾壹号,住宅,在售,福田区/沙尾/沙嘴路与金地一路交汇处东南侧,免费专车 现房 大型社区 公园,90000  元/平(均价),总价2274万/套
天福华府,住宅,在售,宝安区/西乡/西乡107国道黄田三围段（翠湖花园对面）,免费专车 地铁沿线 近主干道 现房 成熟商圈,53000  元/平(均价),总价450万/套
深国际万科和雅轩,住宅,在售,龙华区/民治/深圳市龙华区民治街道办民治大道与民乐路交汇处,品牌房企 小户型 地铁沿线 公交直达,66000  元/平(均价),总价515万/套
融创智汇大厦,底商,在售,龙华区/龙华中心/龙胜路和景龙建设路交汇处,低单价 地铁沿线 近主干道 现房,60000  元/平(均价),
丰谷天玺,住宅,在售,大亚湾/龙光城/龙山一路69号,自持商业 公交直达 大型社区 银行,14000  元/平(均价),总价117万/套
万科首铸·东江之星,商业类,在售,南城区/宏远北/南城鸿福西路与港口大道交汇处,品牌房企 小户型 公交直达 即将交房,19500  元/平(均价),总价60万/套
京基御景峯,商业类,在售,南山区/大学城/长岭陂站A1出口,免费专车 近主干道 现房 购物方便 美食云集,75000  元/平(均价),总价870万/套
奥园城市天地,商业类,在售,樟木头镇/樟木头镇/先威大道85号,小户型 复式 公交直达 人车分流,15500  元/平(均价),总价45万/套
虎门·君悦东方,住宅,在售,虎门镇/太平广场/太沙路金洲段335号,现房 大型社区 购物方便 美食云集,25000  元/平(均价),总价250万/套
中骏云景府,住宅,在售,龙岗区/坪地/深汕公路与深汕高速交汇处,免费专车 品牌房企 近主干道 临近高速 绿化率高,35000  元/平(均价),总价352万/套
瀚柏·青柠时代,商业,未开盘,万江区/客运总站/莲子坊商业大道2号,小户型 购物方便 娱乐丰富 休闲广场,价格待定,总价157万/套
和谷金裕城,写字楼,在售,宝安区/松岗/宝安松岗燕罗街道广田路与罗瑞路交汇处,低单价,26500  元/平(均价),
和谷金裕城,商业类,在售,宝安区/松岗/广田路37号,低单价 小户型,28000  元/平(均价),总价186万/套
碧桂园信鸿銅雀台,别墅,在售,麻涌镇/麻涌镇/望海路5号,品牌房企 复式 车位充足 大型社区,400  万/套(总价),总价429万/套
Open,在售,Mall-禧食街,宝安区/西乡/固戍一路与红湾路交汇处,低单价 低总价 近主干道 现房,60000  元/平(均价),
万科皇马郦宫,住宅,在售,东城区/火炼树/八一路皇马郦宫峰景湾,健身跑道 近主干道 车位充足 绿化率高,29000  元/平(均价),总价670万/套
红山府,商业类,在售,龙华区/红山/民繁路与民宝路交汇处 4号线红山地铁站A出口,免费专车 品牌房企 小户型 近主干道 现房,620  万/套(总价),总价620万/套
巨德·竹葶梦苑,住宅,在售,惠阳/白云新城/泗水村,,14000  元/平(均价),总价112.997万/套
星河传奇,底商,在售,龙华区/红山/上塘路与民塘路交汇处,近主干道 现房 购物方便 娱乐丰富,100000  元/平(均价),
博林君瑞Hello,在售,Park,宝安区/沙井/沙井中心路与上星南路交汇处,低单价 自持商业 现房 人车分流,80000  元/平(均价),
中洲滨海商业中心,商业类,在售,福田区/上下沙/上沙大道与上沙椰树路交汇处,免费专车 低总价 小户型 地铁沿线 多轨交汇,86000  元/平(均价),总价310万/套
阳光城·愉景湾,住宅,在售,石碣镇/石碣镇/黎屋爱敬路与崇焕中路交汇处,公交直达 配套齐全 购物方便 公园,16000  元/平(均价),总价152万/套
碧桂园润杨溪谷,商业类,在售,惠阳/南站新城/深汕高速淡水东出口左转2公里,品牌房企 车位充足 银行 医疗配套,23000  元/平(均价),总价162万/套
观海华府,住宅,在售,大亚湾/澳头/大亚湾中心区澳头飞帆二村76号,小户型 公交直达 小型社区 运动健身,98.75  万/套(总价),总价98.75万/套
佳兆业城市广场六期,商业类,在售,龙岗区/坂田/雪岗北路与坂雪岗大道交汇处,免费专车 品牌房企 小户型 公交直达 近主干道,44000  元/平(均价),总价215万/套
宝泰雅苑,住宅,在售,龙华区/红山/龙华区民治梅龙路西侧,地铁沿线 公交直达 绿化率高 小型社区,60000  元/平(均价),总价515万/套
碧桂园森林湖,住宅,在售,惠阳/秋长/广东省惠州市惠阳区永湖镇麻溪村357省道旁,小户型 品牌房企 现房 公园,9500  元/平(均价),总价57万/套
福城·前海新纪元二期,商业类,在售,宝安区/新安/宝民一路与上川路交汇处（107国道出南头关两公里，107国道旁）,低总价 小户型 近主干道 现房,65000  元/平(均价),
碧桂园润杨溪谷,住宅,在售,惠阳/南站新城/深汕高速淡水东出口左转2公里,品牌房企 低密居所 车位充足 银行,12500  元/平(均价),总价106.25万/套
碧桂园润杨溪谷,别墅,在售,惠阳/南站新城/惠阳区沙田镇田头村碧桂园润杨溪谷,品牌房企 车位充足 大型社区 银行,31000  元/平(均价),总价356.5万/套
侨信云起,住宅,在售,塘厦镇/塘厦镇/塘厦镇大坪黎塘三路8号,水系园林 现房 低密居所,26000  元/平(均价),总价247万/套
旭辉江山墅,别墅,在售,石排镇/石排镇/公园南路与石崇大道交汇处,小型社区 银行,28000  元/平(均价),总价420万/套
碧桂园太东公园上城,底商,在售,大亚湾/大亚湾中心区/惠州大亚湾西区中兴北路219号,低单价 小户型 现房 购物方便,14500  元/平(均价),总价71.05万/套
蓝郡公馆,商业类,在售,盐田区/沙头角/沙头角街道沙深路西侧,免费专车 低总价 小户型 现房 人车分流,55000  元/平(均价),总价285万/套
响水河畔,住宅,在售,大亚湾/比亚迪商圈/响水北路5号,公交直达 购物方便 美食云集 公园,12500  元/平(均价),总价98.4万/套
时代香海彼岸,住宅,在售,道滘镇/道滘镇/兴华街与第二工业区一横路交叉口西北50米,健身跑道 公交直达 小型社区 人车分流,17000  元/平(均价),总价165万/套
中洲公园城,住宅,在售,惠阳/惠阳经济开发区/大亚湾惠阳区惠州南站迎宾大道,休闲广场 景区,11000  元/平(均价),总价97.9万/套
融创智汇大厦,写字楼,在售,龙华区/龙华中心/龙胜路和景龙建设路交汇处,地铁沿线 近主干道 现房 配套齐全,33000  元/平(均价),
英达钰龙园,底商,在售,南山区/南头/南新路3058号,低单价 低总价 地铁沿线 近主干道,85000  元/平(均价),
富盈天悦,商业,在售,麻涌镇/麻涌镇/东太村,小户型 公交直达 现房 成熟商圈,30000  元/平(均价),总价100万/套
御城水都,住宅,在售,惠阳/白云新城/惠州市惠阳区淡水街道云新大道9号,小户型 公交直达 小型社区 配套齐全,14600  元/平(均价),总价107万/套
万科首铸·东江之星,写字楼,在售,南城区/宏远北/南城鸿福西路与港口大道交汇处,品牌房企 公交直达 车位充足 购物方便,18000  元/平(均价),总价160万/套
公园山,住宅,在售,大亚湾/比亚迪商圈/惠州市大亚湾石化大道与龙山六路交汇处,公交直达 购物方便 娱乐丰富 休闲广场,13300  元/平(均价),总价110.76万/套
中粮创芯公园,商业类,在售,宝安区/新安/宝安区新安街道,免费专车 低单价 低总价 品牌房企 小户型,39000  元/平(均价),总价180万/套
华润城万象府,商业类,在售,南山区/科技园/华润万象天地,品牌房企 地铁沿线 公交直达 即将交房,102000  元/平(均价),总价2800万/套
万科城市之光,商业类,在售,虎门镇/虎门公园/太宝路东150米,品牌房企 小户型,26000  元/平(均价),总价105万/套
卓洲悦园,住宅,在售,惠阳/南站新城/大亚湾西区上杨,公交直达 大型社区 娱乐丰富 运动健身,14500  元/平(均价),总价129万/套
碧桂园天骄公馆,住宅,在售,惠城/水口/惠州市惠城区马安镇新乐路9号（新乐路惠阳高级中学旁）,品牌房企 绿化率高 大型社区 银行,9950  元/平(均价),总价94.05万/套
融创玖玺台,商业类,在售,南城区/南城车站/广东省东莞市众利路66号,小户型 品牌房企 人车分流 购物方便,20000  元/平(均价),总价60万/套
星河山海半岛,住宅,在售,惠东/惠东县/巽寮湾国际旅游度假区体育路1号,小户型 低密居所 绿化率高 景区,12000  元/平(均价),总价63.8万/套
和昌·众筑,在售,中央松湖,东坑镇/东坑镇/东坑大道南东坑汽车客运站旁边,小户型 品牌房企 购物方便 美食云集,18000  元/平(均价),总价79万/套
碧桂园盛汇,住宅,下期待开,惠城/河南岸/鹅岭南路和金榜路交汇处（实验中学侧对面）,小户型 现房 小型社区 购物方便,11500  元/平(均价),
卓越弥敦道,底商,在售,龙岗区/横岗/横岗街道四联路东侧,低单价 低总价 自持商业 地铁沿线,150  万/套(总价),
深物业金领,住宅,在售,福田区/皇岗/福田滨河大道与福田南路交汇处,小户型 人车分流,85000  元/平(均价),总价500万/套
融创玖樟台,住宅,在售,惠阳/白云新城/惠州市惠阳区迎宾大道旁,公交直达 大型社区 医疗配套,11500  元/平(均价),总价98.9万/套
卓越御山海,别墅,在售,惠东/惠东县/惠州市惠东县平海镇南门海,小户型 购物方便 娱乐丰富 景区,24000  元/平(均价),总价146万/套
金海湾公馆,住宅,在售,大亚湾/大亚湾中心区/惠州大亚湾中心区升平四路,公交直达 小型社区 购物方便 娱乐丰富,100  万/套(总价),总价113万/套
丰华珑远翠珑湾,住宅,在售,莞城区/东平街/东莞市莞城区东纵路40号,地铁沿线 人车分流 大型社区 配套齐全,31000  元/平(均价),总价290万/套
林间漫,住宅,在售,大亚湾/比亚迪商圈/大亚湾西区龙海三路与龙山五路交汇处,公交直达 大型社区 购物方便 娱乐丰富,12500  元/平(均价),总价100万/套
金地碧桂园时代城,住宅,在售,石排镇/石排镇/石崇大道与公园南路交汇处,品牌房企 大型社区 配套齐全 购物方便,15700  元/平(均价),总价160万/套
金地碧桂园时代城,别墅,在售,石排镇/石排镇/石崇大道与公园南路交汇处,品牌房企 大型社区 配套齐全 购物方便,24000  元/平(均价),总价410万/套
碧桂园城市之光,住宅,在售,大亚湾/澳头/新澳大道15号,品牌房企 配套齐全 购物方便 公园,12700  元/平(均价),总价157.48万/套
时代天境,底商,在售,石排镇/石排镇/水贝村石崇路和公园南路交汇处,品牌房企 小户型 公交直达 人车分流,27000  元/平(均价),总价68万/套
首开龙湖天琅,商业类,在售,盐田区/沙头角/深盐路与梧桐路交汇处盐田区委党校东恻,贴心物业 多轨交汇 人车分流 海景,65000  元/平(均价),
佳兆业E立方,商业类,在售,龙华区/观澜/高尔夫大道与环观南路交汇处,免费专车 低单价 品牌房企 临近高速 人车分流,42000  元/平(均价),
碧桂园信鸿銅雀台,住宅,在售,麻涌镇/麻涌镇/东莞市麻涌镇东海路与淡水河景观大道交汇处,品牌房企 中式建筑 绿化率高 大型社区,16000  元/平(均价),总价158万/套
松湖碧桂园·天钻,住宅,在售,大岭山镇/大岭山镇/东莞松山湖总部基地旁,品牌房企 水系园林 大型社区 依山傍水,25000  元/平(均价),总价220万/套
卓越蔚蓝松湖,商业类,下期待开,东坑镇/东坑镇/东坑镇横东路,低单价 品牌房企 小户型 人车分流,14500  元/平(均价),总价50万/套
远洋新天地二期,商业类,在售,龙岗区/龙岗中心城/龙岗中心城盛龙路与碧新路交汇处,低单价 低总价 品牌房企 小户型,31000  元/平(均价),
碧桂园十里银滩维港湾,住宅,在售,惠东/惠东县/亚婆角海滨旅游度假区（广惠高速海湾大桥出口往右1公里）,品牌房企 大型社区,12800  元/平(均价),总价114.365万/套
振江凤凰台,底商,在售,凤岗镇/凤岗镇/凤观路1号,小户型 现房 车位充足 银行,25000  元/平(均价),总价60万/套
碧桂园龙熹山,底商,在售,大亚湾/万达/大亚湾龙海二路与龙山六路交汇处,低单价 低总价 品牌房企 公交直达,17000  元/平(均价),总价161.5万/套
大亚湾碧桂园翡翠山,底商,在售,大亚湾/万达/大亚湾大道232号,低总价 小户型 车位充足 购物方便,20000  元/平(均价),总价118万/套
碧桂园古梅荟,别墅,在售,麻涌镇/麻涌镇/古梅路碧桂园古梅荟,品牌房企 现房 小型社区,28000  元/平(均价),
碧桂园雅豪轩,底商,在售,大亚湾/龙光城/大亚湾西区石化大道南侧（沿坪山河800米处）,低单价 品牌房企 公交直达 现房,12000  元/平(均价),
星汇·翠峰,别墅,在售,谢岗镇/谢岗镇/宝湖路星汇·翠峰,低密居所 车位充足,24000  元/平(均价),总价420万/套
合生愉景湾,别墅,在售,惠城/水口/惠州市惠城区水口龙和东一路,现房 车位充足,9200  元/平(均价),总价309.12万/套
远洋新天地二期,写字楼,在售,龙岗区/龙岗中心城/龙岗中心城盛龙路与碧新路交汇处,品牌房企 人车分流 美食云集,30000  元/平(均价),
新力珑湾,商业类,在售,惠阳/惠阳经济开发区/惠阳经济开发区御和路,低单价 低总价 小户型 复式,10000  元/平(均价),总价52万/套
家悦龙庭,住宅,在售,大亚湾/比亚迪商圈/龙海二路35号,大型社区,13000  元/平(均价),总价141.7万/套
卓越弥敦道,住宅,在售,石碣镇/石碣镇/刘沙中路卓越弥敦道,品牌房企 人车分流,15900  元/平(均价),
月堤湾畔,住宅,在售,惠阳/白云新城/老围路5号,绿化率高 小型社区,13000  元/平(均价),总价115万/套
方直星澜,住宅,在售,塘厦镇/塘厦镇/桥蛟中路3号,花园洋房 绿化率高 人车分流 三甲医院,24000  元/平(均价),总价214万/套
嘉霖微商大楼,商业类,在售,龙华区/观澜/广东省深圳市龙华区观光路与龙澜大道交汇东北侧,免费专车 低单价 低总价 小户型,31000  元/平(均价),总价190万/套
东旭千江月,别墅,在售,惠城/惠城区/惠州市惠城区江北惠博大道468号,小型社区,380  万/套(总价),总价110.219万/套
东旭千江月,住宅,在售,惠城/惠城区/惠州市惠城区江北惠博大道468号,低密居所 绿化率高,10400  元/平(均价),总价103万/套
恒大时尚慧谷大厦,写字楼,在售,龙华区/龙华中心/龙华福龙路北羊台山森林公园旁,品牌房企 近主干道,27000  元/平(均价),
碧桂园盛汇,商业类,在售,惠城/河南岸/鹅岭南路和金榜路交汇处（实验中学侧对面）,低单价 小户型 品牌房企 购物方便,11000  元/平(均价),总价58.5万/套
远望一号花园,住宅,在售,博罗/博罗县/飞龙大道888号,绿化率高,7500  元/平(均价),总价84万/套
中洲半岛城邦,住宅,在售,博罗/博罗县/惠博沿江景观大道南侧东江边（新博罗中学对面）,绿化率高 大型社区,9000  元/平(均价),总价84万/套
中联创·戛纳湾,商业,在售,桥头镇/桥头镇/桥头镇桥新东二路6号,品牌房企 现房 人车分流 娱乐丰富,14700  元/平(均价),
樟城华轩,住宅,在售,樟木头镇/樟木头镇/西城路樟城华轩,近主干道 小型社区 成熟商圈,162  万/套(总价),总价158万/套
天琴湾花园,住宅,在售,沙田镇/沙田镇/环岛路天琴湾花园,健身跑道 近主干道 低密居所 江景,20000  元/平(均价),总价160万/套
丰华珑远翠珑湾,商业类,在售,莞城区/东平街/东莞市莞城区东纵路40号,小户型 复式 地铁沿线 人车分流,价格待定,总价115万/套
仁恒梦公园,商业类,在售,龙岗区/龙岗中心城/龙岗龙平西路与愉龙路交界处,低单价 低总价 品牌房企 多轨交汇,105  万/套(总价),
新锦安海纳公馆,住宅,在售,宝安区/宝安中心/甲岸路新锦安海纳公馆,车位充足 大型社区 成熟商圈,90000  元/平(均价),
石厦花园,住宅,在售,福田区/石厦/福田区石厦北二街与福民路交汇处石厦花园一期,小户型 临近高速 现房 车位充足,85000  元/平(均价),总价518万/套
星河山海半岛,别墅,在售,惠东/惠东县/巽寮湾国际旅游度假区体育路1号,景区,312.5  万/套(总价),总价287.5万/套
东方银座·兰乔公馆,住宅,未开盘,常平镇/常平镇/常马路东方银座兰乔公馆,健身跑道 低密居所 绿化率高,14000  元/平(均价),
东方银座·兰乔公馆,别墅,在售,常平镇/常平镇/常马路东方银座兰乔公馆,健身跑道 人车分流,15000  元/平(均价),总价390万/套
曦悦湾畔,住宅,在售,大亚湾/万达/龙海一路106号,,14300  元/平(均价),总价122.98万/套
粤海城,商业类,在售,罗湖区/布心/罗湖水贝太白路与东昌路交汇处,,64000  元/平(均价),
同创华著,住宅,在售,龙华区/红山/龙华人民路同创华著,近主干道 小型社区,67000  元/平(均价),
君胜熙珑山,住宅,在售,龙岗区/坪地/龙岗大道君胜熙珑山,免费专车 近主干道 现房 绿化率高,36000  元/平(均价),
华润深圳湾瑞府,商业类,在售,南山区/深圳湾/科苑南路华润深圳湾瑞府,品牌房企 贴心物业 现房,158000  元/平(均价),总价3600万/套
深城投中城花园,商业类,在售,坪山区/坪山/深圳坪山中心区坪山大道和深汕公路交汇处,,38000  元/平(均价),总价565万/套
碧桂园太东·蜜柚,住宅,在售,大亚湾/比亚迪商圈/石富路碧桂园太东·蜜柚,品牌房企 小户型,13000  元/平(均价),总价81万/套
钧濠·MIX,在售,Park,龙岗区/布吉街/南环中路钧濠·MIX Park,自持商业 近主干道 小型社区,725  万/套(总价),总价750万/套
琥珀公馆,商业类,在售,虎门镇/虎门公园/东莞市虎门镇连升北路660号,品牌房企 小户型 近主干道 临近高速,24000  元/平(均价),总价85万/套
天健·天骄,住宅,在售,福田区/景田/景田西路天健·天骄,多轨交汇 绿化率高 大型社区,105000  元/平(均价),
欢乐港湾•海府一号,写字楼,在售,宝安区/宝安中心/宝华路华侨城欢乐港湾,,80000  元/平(均价),
华侨城创想大厦·云邸,写字楼,下期待开,龙华区/红山/民塘路华侨城创想大厦·云邸,,价格待定,
华盛珑悦,住宅,在售,龙华区/龙华中心/鸿尚路与东环一路交汇处,绿化率高 大型社区,65000  元/平(均价),总价669万/套
海伦堡创智家园,住宅,在售,惠阳/南站新城/人民路21号之1,小户型 小型社区,12600  元/平(均价),总价90万/套
嘉鑫辉煌时代,写字楼,在售,福田区/梅林/中康北路嘉鑫辉煌时代,人车分流 成熟商圈,71000  元/平(均价),
正中峰璟湾,住宅,在售,长安镇/宵边/德政中路与107国道交汇处,近主干道 即将交房 人车分流,30000  元/平(均价),总价241万/套
松湖溪岸,住宅,在售,东坑镇/东坑镇/东坑大道北233号,公交直达 近主干道 人车分流 购物方便,15500  元/平(均价),总价138万/套
仁和美地,住宅,在售,大亚湾/万达/石化大道中516号,大型社区,13500  元/平(均价),总价130.95万/套
花样年·花好园,住宅,在售,惠阳/南站新城/淡水东华大埔星河东路,小型社区,12600  元/平(均价),总价142万/套
